id,name,parkCode,fullName,states,designation,url
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,lecl,Lewis & Clark National Historic Trail,"IA,ID,IL,IN,KS,KY,MO,MT,NE,ND,OH,OR,PA,SD,WA,WV",National Historic Trail,http://www.nps.gov/lecl/
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,liho,Lincoln Home National Historic Site,IL,National Historic Site,http://www.nps.gov/liho/
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,lowe,Lowell National Historical Park,MA,National Historical Park,http://www.nps.gov/lowe/
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,mora,Mount Rainier National Park,WA,National Park,http://www.nps.gov/mora/
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,moru,Mount Rushmore National Memorial,SD,National Memorial,http://www.nps.gov/moru/
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,natr,Natchez Trace Parkway,"AL,MS,TN",Parkway,http://www.nps.gov/natr/
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,natt,Natchez Trace National Scenic Trail,"AL,MS,TN",National Scenic Trail,http://www.nps.gov/natt/
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,pefo,Petrified Forest National Park,AZ,National Park,http://www.nps.gov/pefo/
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,pull,Pullman National Historical Park,IL,National Historical Park,http://www.nps.gov/pull/
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,rocr,Rock Creek Park,DC,Park,http://www.nps.gov/rocr/
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,safe,Santa Fe National Historic Trail,"CO,KS,MO,NM,OK",National Historic Trail,http://www.nps.gov/safe/
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,sahi,Sagamore Hill National Historic Site,NY,National Historic Site,http://www.nps.gov/sahi/
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,shil,Shiloh National Military Park,"TN,MS",National Military Park,http://www.nps.gov/shil/
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,sitk,Sitka National Historical Park,AK,National Historical Park,http://www.nps.gov/sitk/
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,slbe,Sleeping Bear Dunes National Lakeshore,MI,National Lakeshore,http://www.nps.gov/slbe/
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,stsp,Star-Spangled Banner National Historic Trail,"MD,VA,DC",National Historic Trail,http://www.nps.gov/stsp/
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,thko,Thaddeus Kosciuszko National Memorial,PA,National Memorial,http://www.nps.gov/thko/
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,tuai,Tuskegee Airmen National Historic Site,AL,National Historic Site,http://www.nps.gov/tuai/
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,ulsg,Ulysses S Grant National Historic Site,MO,National Historic Site,http://www.nps.gov/ulsg/
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,vafo,Valley Forge National Historical Park,PA,National Historical Park,http://www.nps.gov/vafo/
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,wefa,Weir Farm National Historical Park,CT,National Historical Park,http://www.nps.gov/wefa/
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,whsa,White Sands National Park,NM,National Park,http://www.nps.gov/whsa/
3B84C2C8-E890-4EE5-B0E7-FA157EFD8DAC,Captioned Media,zion,Zion National Park,UT,National Park,http://www.nps.gov/zion/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,alca,Alcatraz Island ,CA,,http://www.nps.gov/alca/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,amis,Amistad National Recreation Area,TX,National Recreation Area,http://www.nps.gov/amis/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,ande,Andersonville National Historic Site,GA,National Historic Site,http://www.nps.gov/ande/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,anjo,Andrew Johnson National Historic Site,TN,National Historic Site,http://www.nps.gov/anjo/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,appa,Appalachian National Scenic Trail,"CT,GA,MA,MD,ME,NC,NH,NJ,NY,PA,TN,VA,VT,WV",National Scenic Trail,http://www.nps.gov/appa/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,azru,Aztec Ruins National Monument,NM,National Monument,http://www.nps.gov/azru/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,beol,Bent's Old Fort National Historic Site,CO,National Historic Site,http://www.nps.gov/beol/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,bibe,Big Bend National Park,TX,National Park,http://www.nps.gov/bibe/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,bica,Bighorn Canyon National Recreation Area,"MT,WY",National Recreation Area,http://www.nps.gov/bica/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,bicr,Birmingham Civil Rights National Monument,AL,National Monument,http://www.nps.gov/bicr/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,blri,Blue Ridge Parkway,"NC,VA",Parkway,http://www.nps.gov/blri/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,blrv,Blackstone River Valley National Historical Park,"RI,MA",National Historical Park,http://www.nps.gov/blrv/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,boaf,Boston African American National Historic Site,MA,National Historic Site,http://www.nps.gov/boaf/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,boha,Boston Harbor Islands National Recreation Area,MA,National Recreation Area,http://www.nps.gov/boha/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,bost,Boston National Historical Park,MA,National Historical Park,http://www.nps.gov/bost/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,brca,Bryce Canyon National Park,UT,National Park,http://www.nps.gov/brca/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,brcr,Brices Cross Roads National Battlefield Site,MS,National Battlefield Site,http://www.nps.gov/brcr/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,brvb,Brown v. Board of Education National Historical Park,KS,National Historical Park,http://www.nps.gov/brvb/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,buov,Butterfield Overland National Historic Trail,"MO,AR,OK,TX,NM,AZ,CA",National Historic Trail,http://www.nps.gov/buov/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,cabr,Cabrillo National Monument,CA,National Monument,http://www.nps.gov/cabr/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,caha,Cape Hatteras National Seashore,NC,National Seashore,http://www.nps.gov/caha/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,cahi,Capitol Hill Parks ,DC,,http://www.nps.gov/cahi/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,cajo,Captain John Smith Chesapeake National Historic Trail,"VA,MD,DE,DC,PA,NY",National Historic Trail,http://www.nps.gov/cajo/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,cakr,Cape Krusenstern National Monument,AK,National Monument,http://www.nps.gov/cakr/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,cali,California National Historic Trail,"CA,CO,ID,KS,MO,NE,NV,OR,UT,WY",National Historic Trail,http://www.nps.gov/cali/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,cana,Canaveral National Seashore,FL,National Seashore,http://www.nps.gov/cana/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,care,Capitol Reef National Park,UT,National Park,http://www.nps.gov/care/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,cavo,Capulin Volcano National Monument,NM,National Monument,http://www.nps.gov/cavo/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,cbpo,Chesapeake Bay ,"DC,DE,MD,NY,PA,VA,WV",,http://www.nps.gov/cbpo/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,cebr,Cedar Breaks National Monument,UT,National Monument,http://www.nps.gov/cebr/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,cech,César E. Chávez National Monument,CA,National Monument,http://www.nps.gov/cech/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,cham,Chamizal National Memorial,TX,National Memorial,http://www.nps.gov/cham/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,chat,Chattahoochee River National Recreation Area,GA,National Recreation Area,http://www.nps.gov/chat/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,chch,Chickamauga & Chattanooga National Military Park,"GA,TN",National Military Park,http://www.nps.gov/chch/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,chsc,Little Rock Central High School National Historic Site,AR,National Historic Site,http://www.nps.gov/chsc/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,colm,Colorado National Monument,CO,National Monument,http://www.nps.gov/colm/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,colt,Coltsville National Historical Park,CT,National Historical Park,http://www.nps.gov/colt/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,cuis,Cumberland Island National Seashore,GA,National Seashore,http://www.nps.gov/cuis/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,cuva,Cuyahoga Valley National Park,OH,National Park,http://www.nps.gov/cuva/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,cwdw,Civil War Defenses of Washington ,"DC,MD,VA",,http://www.nps.gov/cwdw/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,dena,Denali National Park & Preserve,AK,National Park & Preserve,http://www.nps.gov/dena/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,deva,Death Valley National Park,"CA,NV",National Park,http://www.nps.gov/deva/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,eise,Eisenhower National Historic Site,PA,National Historic Site,http://www.nps.gov/eise/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,elca,El Camino Real de Tierra Adentro National Historic Trail,"NM,TX",National Historic Trail,http://www.nps.gov/elca/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,elma,El Malpais National Monument,NM,National Monument,http://www.nps.gov/elma/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,elte,El Camino Real de los Tejas National Historic Trail,"TX,LA",National Historic Trail,http://www.nps.gov/elte/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,ever,Everglades National Park,FL,National Park,http://www.nps.gov/ever/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,fiis,Fire Island National Seashore,NY,National Seashore,http://www.nps.gov/fiis/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,fofr,Fort Frederica National Monument,GA,National Monument,http://www.nps.gov/fofr/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,fola,Fort Laramie National Historic Site,WY,National Historic Site,http://www.nps.gov/fola/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,fols,Fort Larned National Historic Site,KS,National Historic Site,http://www.nps.gov/fols/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,foma,Fort Matanzas National Monument,FL,National Monument,http://www.nps.gov/foma/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,fomc,Fort McHenry National Monument and Historic Shrine,MD,National Monument and Historic Shrine,http://www.nps.gov/fomc/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,fomr,Fort Monroe National Monument,VA,National Monument,http://www.nps.gov/fomr/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,fone,Fort Necessity National Battlefield,PA,National Battlefield,http://www.nps.gov/fone/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,fopu,Fort Pulaski National Monument,GA,National Monument,http://www.nps.gov/fopu/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,fora,Fort Raleigh National Historic Site,NC,National Historic Site,http://www.nps.gov/fora/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,fost,Fort Stanwix National Monument,NY,National Monument,http://www.nps.gov/fost/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,fova,Fort Vancouver National Historic Site,"OR,WA",National Historic Site,http://www.nps.gov/fova/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,frla,Frederick Law Olmsted National Historic Site,MA,National Historic Site,http://www.nps.gov/frla/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,frst,First State National Historical Park,"DE,PA",National Historical Park,http://www.nps.gov/frst/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,gate,Gateway National Recreation Area,"NY,NJ",National Recreation Area,http://www.nps.gov/gate/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,gegr,General Grant National Memorial,NY,National Memorial,http://www.nps.gov/gegr/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,gewa,George Washington Birthplace National Monument,VA,National Monument,http://www.nps.gov/gewa/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,glac,Glacier National Park,MT,National Park,http://www.nps.gov/glac/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,glba,Glacier Bay National Park & Preserve,AK,National Park & Preserve,http://www.nps.gov/glba/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,glca,Glen Canyon National Recreation Area,"AZ,UT",National Recreation Area,http://www.nps.gov/glca/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,goga,Golden Gate National Recreation Area,CA,National Recreation Area,http://www.nps.gov/goga/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,grba,Great Basin National Park,NV,National Park,http://www.nps.gov/grba/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,grko,Grant-Kohrs Ranch National Historic Site,MT,National Historic Site,http://www.nps.gov/grko/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,guis,Gulf Islands National Seashore,"FL,MS",National Seashore,http://www.nps.gov/guis/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,gumo,Guadalupe Mountains National Park,TX,National Park,http://www.nps.gov/gumo/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,gwca,George Washington Carver National Monument,MO,National Monument,http://www.nps.gov/gwca/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,hale,Haleakalā National Park,HI,National Park,http://www.nps.gov/hale/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,hamp,Hampton National Historic Site,MD,National Historic Site,http://www.nps.gov/hamp/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,hocu,Hopewell Culture National Historical Park,OH,National Historical Park,http://www.nps.gov/hocu/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,home,Homestead National Historical Park,NE,National Historical Park,http://www.nps.gov/home/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,hosp,Hot Springs National Park,AR,National Park,http://www.nps.gov/hosp/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,hstr,Harry S Truman National Historic Site,MO,National Historic Site,http://www.nps.gov/hstr/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,iafl,Ice Age Floods National Geologic Trail,"WA,OR,ID,MT",National Geologic Trail,http://www.nps.gov/iafl/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,indu,Indiana Dunes National Park,IN,National Park,http://www.nps.gov/indu/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,jaga,James A Garfield National Historic Site,OH,National Historic Site,http://www.nps.gov/jaga/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,jeff,Gateway Arch National Park,MO,National Park,http://www.nps.gov/jeff/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,jica,Jimmy Carter National Historical Park,GA,National Historical Park,http://www.nps.gov/jica/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,jofi,John Fitzgerald Kennedy National Historic Site,MA,National Historic Site,http://www.nps.gov/jofi/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,jotr,Joshua Tree National Park,CA,National Park,http://www.nps.gov/jotr/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,juba,Juan Bautista de Anza National Historic Trail,"AZ,CA",National Historic Trail,http://www.nps.gov/juba/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,kaho,Kaloko-Honokōhau National Historical Park,HI,National Historical Park,http://www.nps.gov/kaho/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,kaww,Katahdin Woods and Waters National Monument,ME,National Monument,http://www.nps.gov/kaww/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,kemo,Kennesaw Mountain National Battlefield Park,GA,National Battlefield Park,http://www.nps.gov/kemo/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,kewe,Keweenaw National Historical Park,MI,National Historical Park,http://www.nps.gov/kewe/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,kova,Kobuk Valley National Park,AK,National Park,http://www.nps.gov/kova/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,lake,Lake Mead National Recreation Area,"AZ,NV",National Recreation Area,http://www.nps.gov/lake/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,laro,Lake Roosevelt National Recreation Area,WA,National Recreation Area,http://www.nps.gov/laro/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,lavo,Lassen Volcanic National Park,CA,National Park,http://www.nps.gov/lavo/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,lecl,Lewis & Clark National Historic Trail,"IA,ID,IL,IN,KS,KY,MO,MT,NE,ND,OH,OR,PA,SD,WA,WV",National Historic Trail,http://www.nps.gov/lecl/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,lewi,Lewis and Clark National Historical Park,"OR,WA",National Historical Park,http://www.nps.gov/lewi/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,libi,Little Bighorn Battlefield National Monument,MT,National Monument,http://www.nps.gov/libi/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,liho,Lincoln Home National Historic Site,IL,National Historic Site,http://www.nps.gov/liho/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,long,Longfellow House Washington's Headquarters National Historic Site,MA,National Historic Site,http://www.nps.gov/long/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,lowe,Lowell National Historical Park,MA,National Historical Park,http://www.nps.gov/lowe/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,mabi,Marsh - Billings - Rockefeller National Historical Park,VT,National Historical Park,http://www.nps.gov/mabi/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,maca,Mammoth Cave National Park,KY,National Park,http://www.nps.gov/maca/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,mawa,Maggie L Walker National Historic Site,VA,National Historic Site,http://www.nps.gov/mawa/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,memy,Medgar and Myrlie Evers Home National Monument,MS,National Monument,http://www.nps.gov/memy/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,meve,Mesa Verde National Park,CO,National Park,http://www.nps.gov/meve/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,mimi,Minuteman Missile National Historic Site,SD,National Historic Site,http://www.nps.gov/mimi/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,misp,Mill Springs Battlefield National Monument,KY,National Monument,http://www.nps.gov/misp/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,miss,Mississippi National River & Recreation Area,MN,National River & Recreation Area,http://www.nps.gov/miss/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,mnrr,Missouri National Recreational River,"SD,NE",National Recreational River,http://www.nps.gov/mnrr/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,mocr,Moores Creek National Battlefield,NC,National Battlefield,http://www.nps.gov/mocr/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,mono,Monocacy National Battlefield,MD,National Battlefield,http://www.nps.gov/mono/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,mopi,Mormon Pioneer National Historic Trail,"IL,IA,NE,UT,WY",National Historic Trail,http://www.nps.gov/mopi/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,mora,Mount Rainier National Park,WA,National Park,http://www.nps.gov/mora/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,nace,National Capital Parks-East ,DC,,http://www.nps.gov/nace/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,nama,National Mall and Memorial Parks ,DC,,http://www.nps.gov/nama/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,natc,Natchez National Historical Park,MS,National Historical Park,http://www.nps.gov/natc/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,natr,Natchez Trace Parkway,"AL,MS,TN",Parkway,http://www.nps.gov/natr/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,natt,Natchez Trace National Scenic Trail,"AL,MS,TN",National Scenic Trail,http://www.nps.gov/natt/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,niob,Niobrara National Scenic River,NE,National Scenic River,http://www.nps.gov/niob/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,noat,Noatak National Preserve,AK,National Preserve,http://www.nps.gov/noat/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,ocmu,Ocmulgee Mounds National Historical Park,GA,National Historical Park,http://www.nps.gov/ocmu/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,oreg,Oregon National Historic Trail,"ID,KS,MO,NE,OR,WA,WY",National Historic Trail,http://www.nps.gov/oreg/
48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,paal,Palo Alto Battlefield National Historical Park,TX,National Historical Park,http://www.nps.gov/paal/
