amenity_id,amenity_name,park_code,park_name,park_states,park_designation,park_url
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,cali,California National Historic Trail,"CA,CO,ID,KS,MO,NE,NV,OR,UT,WY",National Historic Trail,http://www.nps.gov/cali/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,cato,Catoctin Mountain Park,MD,Park,http://www.nps.gov/cato/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,cbpo,Chesapeake Bay ,"DC,DE,MD,NY,PA,VA,WV",,http://www.nps.gov/cbpo/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,cech,César E. Chávez National Monument,CA,National Monument,http://www.nps.gov/cech/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,chat,Chattahoochee River National Recreation Area,GA,National Recreation Area,http://www.nps.gov/chat/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,chch,Chickamauga & Chattanooga National Military Park,"GA,TN",National Military Park,http://www.nps.gov/chch/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,choh,Chesapeake & Ohio Canal National Historical Park,"DC,MD,WV",National Historical Park,http://www.nps.gov/choh/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,chsc,Little Rock Central High School National Historic Site,AR,National Historic Site,http://www.nps.gov/chsc/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,clba,Clara Barton National Historic Site,MD,National Historic Site,http://www.nps.gov/clba/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,colm,Colorado National Monument,CO,National Monument,http://www.nps.gov/colm/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,coro,Coronado National Memorial,AZ,National Memorial,http://www.nps.gov/coro/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,cuga,Cumberland Gap National Historical Park,"KY,TN,VA",National Historical Park,http://www.nps.gov/cuga/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,cuva,Cuyahoga Valley National Park,OH,National Park,http://www.nps.gov/cuva/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,dino,Dinosaur National Monument,"CO,UT",National Monument,http://www.nps.gov/dino/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,drto,Dry Tortugas National Park,FL,National Park,http://www.nps.gov/drto/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,eise,Eisenhower National Historic Site,PA,National Historic Site,http://www.nps.gov/eise/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,elte,El Camino Real de los Tejas National Historic Trail,"TX,LA",National Historic Trail,http://www.nps.gov/elte/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,fiis,Fire Island National Seashore,NY,National Seashore,http://www.nps.gov/fiis/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,flfo,Florissant Fossil Beds National Monument,CO,National Monument,http://www.nps.gov/flfo/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,fodo,Fort Donelson National Battlefield,"KY,TN",National Battlefield,http://www.nps.gov/fodo/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,fofr,Fort Frederica National Monument,GA,National Monument,http://www.nps.gov/fofr/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,foma,Fort Matanzas National Monument,FL,National Monument,http://www.nps.gov/foma/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,fomc,Fort McHenry National Monument and Historic Shrine,MD,National Monument and Historic Shrine,http://www.nps.gov/fomc/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,fomr,Fort Monroe National Monument,VA,National Monument,http://www.nps.gov/fomr/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,fone,Fort Necessity National Battlefield,PA,National Battlefield,http://www.nps.gov/fone/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,fosm,Fort Smith National Historic Site,"AR,OK",National Historic Site,http://www.nps.gov/fosm/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,fova,Fort Vancouver National Historic Site,"OR,WA",National Historic Site,http://www.nps.gov/fova/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,frsp,Fredericksburg & Spotsylvania National Military Park,VA,National Military Park,http://www.nps.gov/frsp/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,frst,First State National Historical Park,"DE,PA",National Historical Park,http://www.nps.gov/frst/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,gate,Gateway National Recreation Area,"NY,NJ",National Recreation Area,http://www.nps.gov/gate/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,glac,Glacier National Park,MT,National Park,http://www.nps.gov/glac/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,glec,Glen Echo Park,MD,Park,http://www.nps.gov/glec/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,goga,Golden Gate National Recreation Area,CA,National Recreation Area,http://www.nps.gov/goga/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,grba,Great Basin National Park,NV,National Park,http://www.nps.gov/grba/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,grko,Grant-Kohrs Ranch National Historic Site,MT,National Historic Site,http://www.nps.gov/grko/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,grsm,Great Smoky Mountains National Park,"NC,TN",National Park,http://www.nps.gov/grsm/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,grte,Grand Teton National Park,WY,National Park,http://www.nps.gov/grte/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,guis,Gulf Islands National Seashore,"FL,MS",National Seashore,http://www.nps.gov/guis/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,gwca,George Washington Carver National Monument,MO,National Monument,http://www.nps.gov/gwca/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,hamp,Hampton National Historic Site,MD,National Historic Site,http://www.nps.gov/hamp/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,hocu,Hopewell Culture National Historical Park,OH,National Historical Park,http://www.nps.gov/hocu/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,hosp,Hot Springs National Park,AR,National Park,http://www.nps.gov/hosp/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,iafl,Ice Age Floods National Geologic Trail,"WA,OR,ID,MT",National Geologic Trail,http://www.nps.gov/iafl/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,inde,Independence National Historical Park,PA,National Historical Park,http://www.nps.gov/inde/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,indu,Indiana Dunes National Park,IN,National Park,http://www.nps.gov/indu/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,jica,Jimmy Carter National Historical Park,GA,National Historical Park,http://www.nps.gov/jica/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,joda,John Day Fossil Beds National Monument,OR,National Monument,http://www.nps.gov/joda/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,juba,Juan Bautista de Anza National Historic Trail,"AZ,CA",National Historic Trail,http://www.nps.gov/juba/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,kala,Kalaupapa National Historical Park,HI,National Historical Park,http://www.nps.gov/kala/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,kefj,Kenai Fjords National Park,AK,National Park,http://www.nps.gov/kefj/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,kewe,Keweenaw National Historical Park,MI,National Historical Park,http://www.nps.gov/kewe/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,klgo,Klondike Gold Rush National Historical Park,AK,National Historical Park,http://www.nps.gov/klgo/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,labe,Lava Beds National Monument,CA,National Monument,http://www.nps.gov/labe/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,lake,Lake Mead National Recreation Area,"AZ,NV",National Recreation Area,http://www.nps.gov/lake/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,laro,Lake Roosevelt National Recreation Area,WA,National Recreation Area,http://www.nps.gov/laro/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,lavo,Lassen Volcanic National Park,CA,National Park,http://www.nps.gov/lavo/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,lecl,Lewis & Clark National Historic Trail,"IA,ID,IL,IN,KS,KY,MO,MT,NE,ND,OH,OR,PA,SD,WA,WV",National Historic Trail,http://www.nps.gov/lecl/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,lewi,Lewis and Clark National Historical Park,"OR,WA",National Historical Park,http://www.nps.gov/lewi/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,libi,Little Bighorn Battlefield National Monument,MT,National Monument,http://www.nps.gov/libi/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,meve,Mesa Verde National Park,CO,National Park,http://www.nps.gov/meve/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,mima,Minute Man National Historical Park,MA,National Historical Park,http://www.nps.gov/mima/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,misp,Mill Springs Battlefield National Monument,KY,National Monument,http://www.nps.gov/misp/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,miss,Mississippi National River & Recreation Area,MN,National River & Recreation Area,http://www.nps.gov/miss/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,mora,Mount Rainier National Park,WA,National Park,http://www.nps.gov/mora/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,moru,Mount Rushmore National Memorial,SD,National Memorial,http://www.nps.gov/moru/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,natc,Natchez National Historical Park,MS,National Historical Park,http://www.nps.gov/natc/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,natr,Natchez Trace Parkway,"AL,MS,TN",Parkway,http://www.nps.gov/natr/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,natt,Natchez Trace National Scenic Trail,"AL,MS,TN",National Scenic Trail,http://www.nps.gov/natt/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,nebe,New Bedford Whaling National Historical Park,MA,National Historical Park,http://www.nps.gov/nebe/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,neri,New River Gorge National Park & Preserve,WV,National Park & Preserve,http://www.nps.gov/neri/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,niob,Niobrara National Scenic River,NE,National Scenic River,http://www.nps.gov/niob/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,noca,North Cascades National Park,WA,National Park,http://www.nps.gov/noca/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,oreg,Oregon National Historic Trail,"ID,KS,MO,NE,OR,WA,WY",National Historic Trail,http://www.nps.gov/oreg/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,paal,Palo Alto Battlefield National Historical Park,TX,National Historical Park,http://www.nps.gov/paal/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,pefo,Petrified Forest National Park,AZ,National Park,http://www.nps.gov/pefo/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,peri,Pea Ridge National Military Park,AR,National Military Park,http://www.nps.gov/peri/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,pete,Petersburg National Battlefield,VA,National Battlefield,http://www.nps.gov/pete/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,piro,Pictured Rocks National Lakeshore,MI,National Lakeshore,http://www.nps.gov/piro/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,pohe,Potomac Heritage National Scenic Trail,"DC,MD,PA,VA",National Scenic Trail,http://www.nps.gov/pohe/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,puho,Puʻuhonua o Hōnaunau National Historical Park,HI,National Historical Park,http://www.nps.gov/puho/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,pull,Pullman National Historical Park,IL,National Historical Park,http://www.nps.gov/pull/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,rira,River Raisin National Battlefield Park,MI,National Battlefield Park,http://www.nps.gov/rira/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,rocr,Rock Creek Park,DC,Park,http://www.nps.gov/rocr/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,rori,Rosie the Riveter WWII Home Front National Historical Park,CA,National Historical Park,http://www.nps.gov/rori/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,saan,San Antonio Missions National Historical Park,TX,National Historical Park,http://www.nps.gov/saan/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,sacr,Saint Croix Island International Historic Site,ME,International Historic Site,http://www.nps.gov/sacr/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,safe,Santa Fe National Historic Trail,"CO,KS,MO,NM,OK",National Historic Trail,http://www.nps.gov/safe/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,sara,Saratoga National Historical Park,NY,National Historical Park,http://www.nps.gov/sara/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,scbl,Scotts Bluff National Monument,NE,National Monument,http://www.nps.gov/scbl/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,shil,Shiloh National Military Park,"TN,MS",National Military Park,http://www.nps.gov/shil/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,sitk,Sitka National Historical Park,AK,National Historical Park,http://www.nps.gov/sitk/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,slbe,Sleeping Bear Dunes National Lakeshore,MI,National Lakeshore,http://www.nps.gov/slbe/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,stsp,Star-Spangled Banner National Historic Trail,"MD,VA,DC",National Historic Trail,http://www.nps.gov/stsp/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,sucr,Sunset Crater Volcano National Monument,AZ,National Monument,http://www.nps.gov/sucr/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,timu,Timucuan Ecological & Historic Preserve,FL,Ecological & Historic Preserve,http://www.nps.gov/timu/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,trte,Trail Of Tears National Historic Trail,"AL,AR,GA,IL,KY,MO,NC,OK,TN",National Historic Trail,http://www.nps.gov/trte/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,tuma,Tumacácori National Historical Park,AZ,National Historical Park,http://www.nps.gov/tuma/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,tusk,Tule Springs Fossil Beds National Monument,NV,National Monument,http://www.nps.gov/tusk/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,ulsg,Ulysses S Grant National Historic Site,MO,National Historic Site,http://www.nps.gov/ulsg/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,vafo,Valley Forge National Historical Park,PA,National Historical Park,http://www.nps.gov/vafo/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,vick,Vicksburg National Military Park,"MS,LA",National Military Park,http://www.nps.gov/vick/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,viis,Virgin Islands National Park,VI,National Park,http://www.nps.gov/viis/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,voya,Voyageurs National Park,MN,National Park,http://www.nps.gov/voya/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,waba,Washita Battlefield National Historic Site,OK,National Historic Site,http://www.nps.gov/waba/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,waca,Walnut Canyon National Monument,AZ,National Monument,http://www.nps.gov/waca/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,wapa,War In The Pacific National Historical Park,GU,National Historical Park,http://www.nps.gov/wapa/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,wefa,Weir Farm National Historical Park,CT,National Historical Park,http://www.nps.gov/wefa/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,whsa,White Sands National Park,NM,National Park,http://www.nps.gov/whsa/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,wicl,President William Jefferson Clinton Birthplace Home National Historic Site,AR,National Historic Site,http://www.nps.gov/wicl/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,wiho,William Howard Taft National Historic Site,OH,National Historic Site,http://www.nps.gov/wiho/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,wotr,Wolf Trap National Park for the Performing Arts ,VA,,http://www.nps.gov/wotr/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,wrst,Wrangell - St Elias National Park & Preserve,AK,National Park & Preserve,http://www.nps.gov/wrst/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,yell,Yellowstone National Park,"ID,MT,WY",National Park,http://www.nps.gov/yell/
04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,zion,Zion National Park,UT,National Park,http://www.nps.gov/zion/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,amis,Amistad National Recreation Area,TX,National Recreation Area,http://www.nps.gov/amis/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,apis,Apostle Islands National Lakeshore,WI,National Lakeshore,http://www.nps.gov/apis/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,badl,Badlands National Park,SD,National Park,http://www.nps.gov/badl/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,bibe,Big Bend National Park,TX,National Park,http://www.nps.gov/bibe/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,blri,Blue Ridge Parkway,"NC,VA",Parkway,http://www.nps.gov/blri/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,brca,Bryce Canyon National Park,UT,National Park,http://www.nps.gov/brca/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,buff,Buffalo National River,AR,National River,http://www.nps.gov/buff/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,cabr,Cabrillo National Monument,CA,National Monument,http://www.nps.gov/cabr/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,caha,Cape Hatteras National Seashore,NC,National Seashore,http://www.nps.gov/caha/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,cajo,Captain John Smith Chesapeake National Historic Trail,"VA,MD,DE,DC,PA,NY",National Historic Trail,http://www.nps.gov/cajo/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,cali,California National Historic Trail,"CA,CO,ID,KS,MO,NE,NV,OR,UT,WY",National Historic Trail,http://www.nps.gov/cali/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,cbpo,Chesapeake Bay ,"DC,DE,MD,NY,PA,VA,WV",,http://www.nps.gov/cbpo/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,chat,Chattahoochee River National Recreation Area,GA,National Recreation Area,http://www.nps.gov/chat/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,crla,Crater Lake National Park,OR,National Park,http://www.nps.gov/crla/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,cuva,Cuyahoga Valley National Park,OH,National Park,http://www.nps.gov/cuva/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,cwdw,Civil War Defenses of Washington ,"DC,MD,VA",,http://www.nps.gov/cwdw/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,deto,Devils Tower National Monument,WY,National Monument,http://www.nps.gov/deto/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,drto,Dry Tortugas National Park,FL,National Park,http://www.nps.gov/drto/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,ever,Everglades National Park,FL,National Park,http://www.nps.gov/ever/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,flfo,Florissant Fossil Beds National Monument,CO,National Monument,http://www.nps.gov/flfo/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,fodo,Fort Donelson National Battlefield,"KY,TN",National Battlefield,http://www.nps.gov/fodo/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,fodu,Fort Dupont Park ,DC,,http://www.nps.gov/fodu/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,foma,Fort Matanzas National Monument,FL,National Monument,http://www.nps.gov/foma/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,frri,Freedom Riders National Monument,AL,National Monument,http://www.nps.gov/frri/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,frst,First State National Historical Park,"DE,PA",National Historical Park,http://www.nps.gov/frst/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,glac,Glacier National Park,MT,National Park,http://www.nps.gov/glac/
B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,grba,Great Basin National Park,NV,National Park,http://www.nps.gov/grba/
