park_code,park_states,park_id,park_name,amenity_id,amenity_name,activity_id,activity_name,park_designation,park_url,park_latitude,park_longitude,min_summer_temp,max_summer_temp,min_winter_temp,max_winter_temp,min_spring_temp,max_spring_temp,min_fall_temp,max_fall_temp
voya,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,Voyageurs National Park,4EDE1652-84E4-4219-8D20-26317D4B61DA,Trash Dumpster,,,National Park,http://www.nps.gov/voya/,48.48370609,-92.8382913,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,Voyageurs National Park,4D4C1C32-793D-4440-8098-DBCA0126EDFD,Trash/Litter Receptacles,,,National Park,http://www.nps.gov/voya/,48.48370609,-92.8382913,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,Voyageurs National Park,9A652919-D548-4850-8053-798CDC2C762B,Water - Drinking/Potable,,,National Park,http://www.nps.gov/voya/,48.48370609,-92.8382913,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
voya,MN,859727CB-2812-40DF-B8DB-D4AE9EA00089,Voyageurs National Park,EAB59B1F-2FA1-4545-A322-2C19149AF7FC,Wheelchair Accessible,,,National Park,http://www.nps.gov/voya/,48.48370609,-92.8382913,62.4,88.4,3.4,16.4,0.8,15.8,56.1,63.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,4E4D076A-6866-46C8-A28B-A129E2B8F3DB,Accessible Rooms,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,64D6A0A9-8219-4B57-97A9-9DFB527831F8,Aquatic Invasive Species Inspection,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,F4A842CB-C966-402E-BBD3-AB86EDCF8403,Automated Entrance,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,03A732CF-E5FD-473D-A78B-BDC4D20721BF,Automated External Defibrillator (AED),,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,B166EAD1-0D3E-4111-AE04-D5AB15DFDEDC,Baby Changing Station,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,7029B5F0-D918-4E8A-B066-6F221BB8C061,Backcountry Permits,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,7C64C0C4-5535-4E78-A04C-F78EBBFC3DAD,Bear Spray Purchase/Rental,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,EDA44DDD-DC61-4EAE-84AD-78FA52D98406,Bicycle - Rental,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,27A7E3AB-CA53-41D3-AEDE-FBF74D20F023,Braille,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,D81436AE-5DB6-462B-A4F2-1DC3780A06D9,Electric Car Charging Station,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,1D08E7AD-5634-4185-80F4-B4C3CB5BD927,Entrance Passes for Sale,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,5BA727FA-943D-418D-A238-44127EBA6EDB,First Aid Kit Available,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,2DEE6458-72F8-4C97-9279-5C3E90B19888,First Aid/Medical Care Available,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,4ACBE3CB-3CBB-47B6-8223-A7EE0342DC6D,Fishing Licenses Issued,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,383F944C-35BA-43E3-8EEA-24953836B8C5,Food/Drink - Bar/Alcohol For Sale,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,D0D77D00-38EA-40F2-91E3-5FDCE3932A49,Food/Drink - Cafeteria,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,5D1ADBE5-E75D-4657-9577-FB5A6A90C7F9,Food/Drink - Coffee,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,3B482494-83EF-48D9-A626-FC00EFD4F4A4,Food/Drink - Ice Cream,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,2F798138-5D0A-468E-96DA-0A07F03031B0,Food/Drink - Restaurant/Table Service,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,29D286B6-069C-4204-AF35-AE7744B71212,Food/Drink - Snacks,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,4F26643C-FAAF-40CE-85F7-38DEC4746BE6,Food/Drink - Vending Machine/Self Service,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,B088B448-D7EF-4781-B79E-76C75B54EFA7,Fuel (Diesel),,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,8741D9DE-239A-4739-9920-4844BB587E6A,Groceries/Convenience Items,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,2856392B-17A7-4413-8521-C13A8D2188EB,Historical/Interpretive Information/Exhibits,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,EC76D4B1-F391-45EB-AEC4-DC96B3F58194,Ice,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,0AF7920C-2F54-42A7-88CA-F2EEBCB15655,Information,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,7E66CA2E-40AD-487E-8A04-8A9A2E4897C9,Information - Maps Available,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,6815A395-2988-4AF3-8006-50224AD05193,Information - Park Newspaper Available,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,80E207D6-E9C3-4075-9823-26D23E963FA2,Information Kiosk/Bulletin Board,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,9EA123B3-E118-4BE9-BF49-EE93F1BA645B,Internet/WiFi Available,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,0A8D7236-5316-4128-978D-31FE059031F8,Large Print,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,6297C73A-5B8D-4D0E-BAD1-5E47F244D20A,Low-Vision Access,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,F9BA4FBF-C247-46C7-A699-2C2E7D954D30,Mechanic,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,B760D6E2-3616-4D8B-ABF2-B875B7966831,Parking - Auto,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,24140B47-F8FE-4046-BB6A-817F9E165959,Permits Issued,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,6B68B30A-40C9-4745-9397-4899B59B0B7E,Picnic Table,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,8E6BF478-B938-469F-B5B8-2938DA389FF3,Propane For Sale,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,6DB7E488-F085-4ECA-AB53-901B1C1D1F6D,Propane Recycling,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,4706077B-00CB-4D07-80C7-48B2D5ADEFA2,Recycling,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,2883D965-1CA4-4858-B759-A5866CA8A188,Restroom,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,D6220FCB-F005-4C26-942C-2BE168819AE3,Restroom - Family,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,79247274-A3FB-42C4-9361-45A2BFADE78C,Scenic View/Photo Spot,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,F903E427-5E1C-44C0-B127-79C9054FBEBA,Ski Rental,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,94006F6C-4EEF-489C-B8E6-FF1565E25F84,Supplies - General,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,39BE9614-4284-4B29-A650-AB2E7215C58B,Trailhead,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,6F58A577-4B56-46B9-B170-A5A5F670E245,Trailhead/Hiker Register,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,4D4C1C32-793D-4440-8098-DBCA0126EDFD,Trash/Litter Receptacles,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,23682251-700A-4DE2-8FD8-BD680F53DF82,Water - Bottle-Filling Station,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,9A652919-D548-4850-8053-798CDC2C762B,Water - Drinking/Potable,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yell,"ID,MT,WY",F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,EAB59B1F-2FA1-4545-A322-2C19149AF7FC,Wheelchair Accessible,,,National Park,http://www.nps.gov/yell/,44.59824417,-110.5471695,20.9,49.7,-5.0,22.2,2.1,19.1,24.4,39.0
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,4E4D076A-6866-46C8-A28B-A129E2B8F3DB,Accessible Rooms,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,89397A1A-3517-4941-8D30-037856E9D063,Animal-Safe Food Storage,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,F4A842CB-C966-402E-BBD3-AB86EDCF8403,Automated Entrance,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,CABB4B31-8D23-4560-B359-6A12AF5621A9,Bear Canister Purchase/Rental,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,5BDFF349-2F74-490E-A33E-C35286152050,Bicycle - Rack,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,EDA44DDD-DC61-4EAE-84AD-78FA52D98406,Bicycle - Rental,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,37E409E6-FD87-456F-8A29-7C8287220FBF,Bicycle - Sharing Station,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,DA9F2E5C-E46B-4F62-893E-4364D35931DC,Bus/Shuttle Stop,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,D81436AE-5DB6-462B-A4F2-1DC3780A06D9,Electric Car Charging Station,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,1D08E7AD-5634-4185-80F4-B4C3CB5BD927,Entrance Passes for Sale,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,28BF85F5-E93F-4EF1-A89B-05C99FCD808A,Firewood For Sale/Available,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,2DEE6458-72F8-4C97-9279-5C3E90B19888,First Aid/Medical Care Available,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,383F944C-35BA-43E3-8EEA-24953836B8C5,Food/Drink - Bar/Alcohol For Sale,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,D0D77D00-38EA-40F2-91E3-5FDCE3932A49,Food/Drink - Cafeteria,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,5D1ADBE5-E75D-4657-9577-FB5A6A90C7F9,Food/Drink - Coffee,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,3B482494-83EF-48D9-A626-FC00EFD4F4A4,Food/Drink - Ice Cream,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,2F798138-5D0A-468E-96DA-0A07F03031B0,Food/Drink - Restaurant/Table Service,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,29D286B6-069C-4204-AF35-AE7744B71212,Food/Drink - Snacks,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,4F26643C-FAAF-40CE-85F7-38DEC4746BE6,Food/Drink - Vending Machine/Self Service,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,6E639F57-CC17-40FB-B6A0-452652066187,Grill,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,8741D9DE-239A-4739-9920-4844BB587E6A,Groceries/Convenience Items,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,2856392B-17A7-4413-8521-C13A8D2188EB,Historical/Interpretive Information/Exhibits,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,EC76D4B1-F391-45EB-AEC4-DC96B3F58194,Ice,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,0AF7920C-2F54-42A7-88CA-F2EEBCB15655,Information,,,National Park,http://www.nps.gov/yose/,37.84883288,-119.5571873,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
